               #Plep, GeV                       O O 2                      
  8.99999999999999828E-002  1.97536335483000977E-007  1.97536335483000977E-007

  9.59327799294895645E-002  8.01681197586742545E-007  8.01681197586742545E-007

  0.10225664738888753       1.18090938148606481E-006  1.18090938148606481E-006

  0.10899738278095070       1.46202925235690195E-006  1.46202925235690195E-006

  0.11618246594683646       1.79563160516915565E-006  1.79563160516915565E-006

  0.12384118819270311       2.17764791222936791E-006  2.17764791222936791E-006

  0.13200477170107877       2.59492448396615660E-006  2.59492448396615660E-006

  0.14070649681380115       3.02957671976258896E-006  3.02957671976258896E-006

  0.14998183770542015       3.46837242588544921E-006  3.46837242588544921E-006

  0.15986860700016103       3.89760600271367283E-006  3.89760600271367283E-006

  0.17040710992200564       4.29851567842593552E-006  4.29851567842593552E-006

  0.18164030860631231       4.64909501754481341E-006  4.64909501754481341E-006

  0.19361399724282147       4.93125683129054449E-006  4.93125683129054449E-006

  0.20637698876404884       5.13585365735231081E-006  5.13585365735231081E-006

  0.21998131384013603       5.25738851902335970E-006  5.25738851902335970E-006

  0.23448243299139723       5.29289644484941987E-006  5.29289644484941987E-006

  0.24993946268327771       5.24343382040891694E-006  5.24343382040891694E-006

  0.26641541632544175       5.11459027917981251E-006  5.11459027917981251E-006

  0.28397746115746608       4.91557135858243983E-006  4.91557135858243983E-006

  0.30269719206838192       4.65948573652917701E-006  4.65948573652917701E-006

  0.32265092346633911       4.36208806218243504E-006  4.36208806218243504E-006

  0.34392000038825443       4.03969188193827124E-006  4.03969188193827124E-006

  0.36659113011773764       3.70751791475305766E-006  3.70751791475305766E-006

  0.39075673566319785       3.37805400743942378E-006  3.37805400743942378E-006

  0.41651533253714768       3.06032374546869615E-006  3.06032374546869615E-006

  0.44397193037271510       2.75985812013638093E-006  2.75985812013638093E-006

  0.47323846101462608       2.47933143251793038E-006  2.47933143251793038E-006

  0.50443423482984961       2.21968321417439222E-006  2.21968321417439222E-006

  0.53768642709813808       1.98101747034196183E-006  1.98101747034196183E-006

  0.57313059646532472       1.76286763171500602E-006  1.76286763171500602E-006

  0.61091123757294552       1.56462406544759229E-006  1.56462406544759229E-006

  0.65118237011708346       1.38537443488756296E-006  1.38537443488756296E-006

  0.69410816673784004       1.22399449154440319E-006  1.22399449154440319E-006

