               #Plep, GeV                       H                        O H 2 O 1                  
  8.99999999999999828E-002  1.75587853762667533E-007   0.0000000000000000       1.75587853762667533E-007

  9.59327799294895645E-002  7.12605508965993362E-007   0.0000000000000000       7.12605508965993362E-007

  0.10225664738888753       1.04969722798761298E-006   0.0000000000000000       1.04969722798761298E-006

  0.10899738278095070       1.29958155765057925E-006   0.0000000000000000       1.29958155765057925E-006

  0.11618246594683646       1.59611698237258273E-006   0.0000000000000000       1.59611698237258273E-006

  0.12384118819270311       1.93568703309277110E-006   0.0000000000000000       1.93568703309277110E-006

  0.13200477170107877       2.30659954130325007E-006   0.0000000000000000       2.30659954130325007E-006

  0.14070649681380115       2.69295708423341227E-006   0.0000000000000000       2.69295708423341227E-006

  0.14998183770542015       3.08299771189817703E-006   0.0000000000000000       3.08299771189817703E-006

  0.15986860700016103       3.46453866907882024E-006   0.0000000000000000       3.46453866907882024E-006

  0.17040710992200564       3.82090282526749777E-006   0.0000000000000000       3.82090282526749777E-006

  0.18164030860631231       4.13252890448427802E-006   0.0000000000000000       4.13252890448427802E-006

  0.19361399724282147       4.38333940559159463E-006   0.0000000000000000       4.38333940559159463E-006

  0.20637698876404884       4.56520325097983212E-006   0.0000000000000000       4.56520325097983212E-006

  0.21998131384013603       4.67323423913187520E-006   0.0000000000000000       4.67323423913187520E-006

  0.23448243299139723       4.70479683986614996E-006   0.0000000000000000       4.70479683986614996E-006

  0.24993946268327771       4.66083006258570328E-006   0.0000000000000000       4.66083006258570328E-006

  0.26641541632544175       4.54630247038205490E-006   0.0000000000000000       4.54630247038205490E-006

  0.28397746115746608       4.36939676318439087E-006   0.0000000000000000       4.36939676318439087E-006

  0.30269719206838192       4.14176509913704529E-006   0.0000000000000000       4.14176509913704529E-006

  0.32265092346633911       3.87741161082883011E-006   0.0000000000000000       3.87741161082883011E-006

  0.34392000038825443       3.59083722838957410E-006   0.0000000000000000       3.59083722838957410E-006

  0.36659113011773764       3.29557147978049537E-006   0.0000000000000000       3.29557147978049537E-006

  0.39075673566319785       3.00271467327948766E-006   0.0000000000000000       3.00271467327948766E-006

  0.41651533253714768       2.72028777374995200E-006   0.0000000000000000       2.72028777374995200E-006

  0.44397193037271510       2.45320721789900509E-006   0.0000000000000000       2.45320721789900509E-006

  0.47323846101462608       2.20385016223816029E-006   0.0000000000000000       2.20385016223816029E-006

  0.50443423482984961       1.97305174593279290E-006   0.0000000000000000       1.97305174593279290E-006

  0.53768642709813808       1.76090441808174364E-006   0.0000000000000000       1.76090441808174364E-006

  0.57313059646532472       1.56699345041333847E-006   0.0000000000000000       1.56699345041333847E-006

  0.61091123757294552       1.39077694706452634E-006   0.0000000000000000       1.39077694706452634E-006

  0.65118237011708346       1.23144394212227802E-006   0.0000000000000000       1.23144394212227802E-006

  0.69410816673784004       1.08799510359502489E-006   0.0000000000000000       1.08799510359502489E-006

  0.73986362229914082       9.59258443275457012E-007   0.0000000000000000       9.59258443275457012E-007

