               #Plep, GeV                       O O 2                      
  8.99999999999999828E-002  4.67587072579056617E-008  4.67587072579056617E-008

  9.59327799294895645E-002  2.78051161570185160E-007  2.78051161570185160E-007

  0.10225664738888753       4.49002023261422151E-007  4.49002023261422151E-007

  0.10899738278095070       5.16660897610050592E-007  5.16660897610050592E-007

  0.11618246594683646       5.86760441560645926E-007  5.86760441560645926E-007

  0.12384118819270311       6.55776083914824480E-007  6.55776083914824480E-007

  0.13200477170107877       7.19957515913535127E-007  7.19957515913535127E-007

  0.14070649681380115       7.76291268340946291E-007  7.76291268340946291E-007

  0.14998183770542015       8.23386653689524628E-007  8.23386653689524628E-007

  0.15986860700016103       8.60723539275155073E-007  8.60723539275155073E-007

  0.17040710992200564       8.87833348581112510E-007  8.87833348581112510E-007

  0.18164030860631231       9.04612989870077632E-007  9.04612989870077632E-007

  0.19361399724282147       9.11711925635147282E-007  9.11711925635147282E-007

  0.20637698876404884       9.10440639768683280E-007  9.10440639768683280E-007

  0.21998131384013603       9.02334173933181708E-007  9.02334173933181708E-007

  0.23448243299139723       8.88876433714617273E-007  8.88876433714617273E-007

  0.24993946268327771       8.71351254700120297E-007  8.71351254700120297E-007

  0.26641541632544175       8.50693892085777372E-007  8.50693892085777372E-007

  0.28397746115746608       8.27462026224033984E-007  8.27462026224033984E-007

  0.30269719206838192       8.01874125907183140E-007  8.01874125907183140E-007

  0.32265092346633911       7.73988222360940823E-007  7.73988222360940823E-007

  0.34392000038825443       7.44006068903920402E-007  7.44006068903920402E-007

  0.36659113011773764       7.12301643309175890E-007  7.12301643309175890E-007

  0.39075673566319785       6.79399957382480015E-007  6.79399957382480015E-007

  0.41651533253714768       6.45693730665664490E-007  6.45693730665664490E-007

  0.44397193037271510       6.11310266057571716E-007  6.11310266057571716E-007

  0.47323846101462608       5.76431332683211741E-007  5.76431332683211741E-007

  0.50443423482984961       5.41319858510786642E-007  5.41319858510786642E-007

  0.53768642709813808       5.06447716215061359E-007  5.06447716215061359E-007

  0.57313059646532472       4.72231425985805023E-007  4.72231425985805023E-007

  0.61091123757294552       4.38773302095293130E-007  4.38773302095293130E-007

  0.65118237011708346       4.06044493467159947E-007  4.06044493467159947E-007

  0.69410816673784004       3.74215068754275350E-007  3.74215068754275350E-007

  0.73986362229914082       3.43498944446982522E-007  3.43498944446982522E-007

  0.78863526728731637       3.14201078065841129E-007  3.14201078065841129E-007

  0.84062192823675908       2.86463742174586574E-007  2.86463742174586574E-007

  0.89603553828266880       2.60214958152673253E-007  2.60214958152673253E-007

  0.95510200114525567       2.35514762325263972E-007  2.35514762325263972E-007

   1.0180621120675879       2.12454016128983275E-007  2.12454016128983275E-007

   1.0851725394614586       1.91098848716040401E-007  1.91098848716040401E-007

   1.1567068712631274       1.71400108246869666E-007  1.71400108246869666E-007

   1.2329567302646005       1.53283181370297663E-007  1.53283181370297663E-007

   1.3142329629672995       1.36603253068983224E-007  1.36603253068983224E-007

   1.4008669068046999       1.21308068000762434E-007  1.21308068000762434E-007

   1.4932117409000008       1.07338613396151914E-007  1.07338613396151914E-007

   1.5916439258654420       9.46729006541223694E-008  9.46729006541223694E-008

   1.6965647385128699       8.32643992636071105E-008  8.32643992636071105E-008

   1.8084019077320799       7.30123747845285852E-008  7.30123747845285852E-008

   1.9276113582058971       6.39173349981400613E-008  6.39173349981400613E-008

   2.0546790690705650       5.60109389994158531E-008  5.60109389994158531E-008

   2.1901230550986117       4.91183021884229825E-008  4.91183021884229825E-008

   2.3344954784808496       4.28715729519069660E-008  4.28715729519069660E-008

   2.4883848998165763       3.71708128778746233E-008  3.71708128778746233E-008

   2.6524186774885399       3.19749466620324178E-008  3.19749466620324178E-008

   2.8272655252041767       2.73766646863193474E-008  2.73766646863193474E-008

   3.0136382381293898       2.34310445976909956E-008  2.34310445976909956E-008

   3.2122965987284609       1.99979139206330431E-008  1.99979139206330431E-008

   3.4240504741562816       1.69845575503856613E-008  1.69845575503856613E-008

   3.6497631178299894       1.44276769653951272E-008  1.44276769653951272E-008

   3.8903546886394671       1.23271585373059012E-008  1.23271585373059012E-008

   4.1468060021434221       1.06102152864125554E-008  1.06102152864125554E-008

   4.4201625290434601       9.20136023408892018E-009  9.20136023408892018E-009

   4.7115386572366935       7.97017979428857328E-009  7.97017979428857328E-009

   5.0221222348218948       6.86813364956747994E-009  6.86813364956747994E-009

   5.3531794125796139       5.85326336003871266E-009  5.85326336003871266E-009

   5.7060598056674943       4.93004600667934688E-009  4.93004600667934688E-009

   6.0822019955733984       4.10872182546319634E-009  4.10872182546319634E-009

   6.4831393947560576       3.39450410086868510E-009  3.39450410086868510E-009

   6.9105064978815243       2.78869135866482427E-009  2.78869135866482427E-009

   7.3660455451397340       2.27902658686368685E-009  2.27902658686368685E-009

   7.8516136248054123       1.85591554935185908E-009  1.85591554935185908E-009

   8.3691902439982169       1.50457733890390372E-009  1.50457733890390372E-009

   8.9208853985056926       1.21760758744961928E-009  1.21760758744961928E-009

   9.5089481745671502       9.84909018381715473E-010  9.84909018381715473E-010

   10.135775917685249       7.99335294314443340E-010  7.99335294314443340E-010

   10.803924005843543       6.48360056706451745E-010  6.48360056706451745E-010

   11.516116266972423       5.26684749290584729E-010  5.26684749290584729E-010

   12.275256083132007       4.27815138178392925E-010  4.27815138178392925E-010

   13.084438226680346       3.47815230095233039E-010  3.47815230095233039E-010

   13.946961476679185       2.82831515653975270E-010  2.82831515653975270E-010

   14.866342066970370       2.29896676044621634E-010  2.29896676044621634E-010

   15.846328020746466       1.86986995460898002E-010  1.86986995460898002E-010

   16.890914430053055       1.51838694070625041E-010  1.51838694070625041E-010

   18.004359742512442       1.23363643869800671E-010  1.23363643869800671E-010

   19.191203121664532       1.00064926406748710E-010  1.00064926406748710E-010

   20.456282951697524       8.12847377946218179E-011  8.12847377946218179E-011

   21.804756562006311       6.59365247765167344E-011  6.59365247765167344E-011

   23.242121251989396       5.35288811218669252E-011  5.35288811218669252E-011

   24.774236701795683       4.33646627423155029E-011  4.33646627423155029E-011

   26.407348860382768       3.51407906007980921E-011  3.51407906007980921E-011

